Longitude,Latitude,MO,YEAR,PRECTOTCORR
9.348515504033744,14.83900422374238,11,1993,4.97
9.348515504033744,14.83900422374238,11,1994,1.96
9.348515504033744,14.83900422374238,11,1995,15.26
9.348515504033744,14.83900422374238,11,1996,0.0
9.348515504033744,14.83900422374238,11,1997,3.42
9.348515504033744,14.83900422374238,11,1998,5.8500000000000005
9.348515504033744,14.83900422374238,11,1999,0.03
9.348515504033744,14.83900422374238,11,2000,0.07
9.348515504033744,14.83900422374238,11,2001,0.0
9.348515504033744,14.83900422374238,11,2002,1.2
9.348515504033744,14.83900422374238,11,2003,0.56
9.348515504033744,14.83900422374238,11,2004,1.35
9.348515504033744,14.83900422374238,11,2005,0.03
9.348515504033744,14.83900422374238,11,2006,0.01
9.348515504033744,14.83900422374238,11,2007,7.95
9.348515504033744,14.83900422374238,11,2008,0.0
9.348515504033744,14.83900422374238,11,2009,2.36
9.348515504033744,14.83900422374238,11,2010,4.07
9.348515504033744,14.83900422374238,11,2011,0.39
9.348515504033744,14.83900422374238,11,2012,7.1499999999999995
9.348515504033744,14.83900422374238,11,2013,0.01
9.348515504033744,14.83900422374238,11,2014,0.53
9.348515504033744,14.83900422374238,11,2015,3.18
9.348515504033744,14.83900422374238,11,2016,0.0
9.348515504033744,14.83900422374238,11,2017,1.15
9.348515504033744,14.83900422374238,11,2018,9.31
9.348515504033744,14.83900422374238,11,2019,0.02
9.348515504033744,14.83900422374238,11,2020,6.8
9.348515504033744,14.83900422374238,11,2021,2.28
9.348515504033744,14.83900422374238,11,2022,0.0
9.348515504033744,14.83900422374238,11,2023,12.59
9.348515504033744,14.83900422374238,12,1981,0.19
9.348515504033744,14.83900422374238,12,1982,0.16
9.348515504033744,14.83900422374238,12,1983,4.94
9.348515504033744,14.83900422374238,12,1984,0.63
9.348515504033744,14.83900422374238,12,1985,0.49
9.348515504033744,14.83900422374238,12,1986,0.42000000000000004
9.348515504033744,14.83900422374238,12,1987,1.11
9.348515504033744,14.83900422374238,12,1988,0.5
9.348515504033744,14.83900422374238,12,1989,0.02
9.348515504033744,14.83900422374238,12,1990,0.8200000000000001
9.348515504033744,14.83900422374238,12,1991,0.0
9.348515504033744,14.83900422374238,12,1992,0.08
9.348515504033744,14.83900422374238,12,1993,0.01
9.348515504033744,14.83900422374238,12,1994,0.0
9.348515504033744,14.83900422374238,12,1995,0.0
9.348515504033744,14.83900422374238,12,1996,0.0
9.348515504033744,14.83900422374238,12,1997,0.09000000000000001
9.348515504033744,14.83900422374238,12,1998,0.0
9.348515504033744,14.83900422374238,12,1999,0.0
